Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest
NIFTY-FUT,09-12-2024 13:30:00,24728.90,24738.00,24716.00,24732.00,34475,11434575
NIFTY-FUT,09-12-2024 13:45:00,24732.00,24741.00,24711.20,24718.90,42500,11440775
NIFTY-FUT,09-12-2024 14:00:00,24718.60,24720.00,24685.60,24696.80,79050,11434100
NIFTY-FUT,09-12-2024 14:15:00,24697.30,24708.80,24680.00,24681.00,77400,11448625
NIFTY-FUT,09-12-2024 14:30:00,24681.70,24710.00,24680.00,24703.50,129375,11424600
NIFTY-FUT,09-12-2024 14:45:00,24708.00,24728.80,24697.30,24709.50,155075,11444475
NIFTY-FUT,09-12-2024 15:00:00,24709.50,24716.50,24680.00,24687.00,131100,11446925
NIFTY-FUT,09-12-2024 15:15:00,24686.00,24711.00,24686.00,24694.60,178025,11280800
NIFTY-FUT,10-12-2024 09:15:00,24709.00,24723.60,24680.00,24682.00,227475,11315750
NIFTY-FUT,10-12-2024 09:30:00,24684.00,24738.00,24680.80,24729.80,168400,11272200
NIFTY-FUT,10-12-2024 09:45:00,24730.00,24765.90,24722.00,24759.00,217125,11306400
NIFTY-FUT,10-12-2024 10:00:00,24759.00,24769.00,24725.50,24744.00,124950,11306775
NIFTY-FUT,10-12-2024 10:15:00,24744.50,24756.20,24720.10,24741.60,106550,11300975
NIFTY-FUT,10-12-2024 10:30:00,24744.00,24746.50,24701.00,24711.00,126025,11293600
NIFTY-FUT,10-12-2024 10:45:00,24705.00,24725.00,24705.00,24725.00,29375,11292975
NIFTY-FUT,10-12-2024 11:00:00,24725.00,24734.00,24712.50,24734.00,44725,11292225
NIFTY-FUT,10-12-2024 11:15:00,24736.40,24739.50,24727.40,24731.30,41725,11287425
